Latitude,Longitude,PTrain_RFL
22.83,85.03,291.94
30.71,76.84,126.78
22.07,88.05,348.89
17.25,78.59,177.92
9.48,76.75,170.36
16.55,74.68,160.26
18.93,74.32,171.79
28.05,72.48,23.72
20.25,74.45,178.23
15.85,75.12,142.02
13.03,80.27,260.52
16.38,75.37,146.33
17.43,75.53,170.62
26.08,86.48,245.74
27.92,94.38,649.34
23.77,81.22,330.0
8.82,77.8,161.11
27.19,79.27,219.55
26.53,72.97,97.56
24.9,79.19,294.46
9.98,76.27,216.49
25.02,84.82,265.63
22.6,86.43,309.02
25.57,91.72,622.58
25.57,92.07,532.3
23.07,71.08,179.12
17.77,73.83,169.98
15.93,76.58,151.91
25.08,84.38,264.98
23.5,73.5,170.04
28.8,74.94,50.18
26.37,85.12,231.35
24.75,94.37,510.24
25.42,74.55,152.96
25.68,94.63,530.47
12.87,78.77,141.55
11.57,75.77,219.95
11.57,76.15,124.67
26.57,94.67,433.17
13.24,79.94,236.95
20.88,75.15,212.56
21.84,69.38,210.8
26.8,92.6,317.92
20.43,86.6,347.56
28.23,77.45,127.41
29.75,77.23,114.27
25.53,92.47,488.49
33.14,74.33,142.49
34.68,77.38,52.64
14.07,79.6,239.96
30.63,76.89,116.8
24.65,92.63,355.43
15.03,76.08,127.42
11.98,77.45,72.81
24.08,73.23,152.3
26.8,76.8,153.22
27.17,92.18,972.3
12.57,78.7,118.17
27.5,96.25,444.4
28.38,95.8,769.02
34.51,74.26,337.01
17.87,78.2,194.15
25.32,83.85,259.88
30.19,76.99,109.74
20.76,70.67,236.97
24.2,93.6,519.61
19.68,77.57,270.2
26.38,93.48,354.61
29.2,76.77,94.01
22.8,69.72,187.35
22.65,88.09,335.79
10.92,79.75,218.19
22.03,74.7,204.59
11.72,76.43,97.79
9.83,76.75,146.21
26.7,89.28,274.6
22.1,85.88,305.65
29.92,77.17,112.32
26.12,92.33,330.2
26.28,75.38,144.38
13.73,75.33,147.49
19.33,74.35,176.58
27.7,76.85,133.14
10.77,79.85,222.76
27.17,73.67,92.16
21.1,79.05,324.08
30.55,77.3,337.63
29.62,78.38,171.53
17.0,79.25,222.44
23.25,68.85,170.1
7.98,93.53,243.17
19.08,77.33,259.24
21.33,74.25,206.44
15.47,78.48,199.16
28.0,76.08,116.83
16.43,81.7,301.23
22.95,79.18,333.93
14.45,79.98,266.33
28.57,77.12,119.37
28.58,77.2,119.44
23.0,70.22,182.18
16.92,81.67,287.25
24.47,74.9,170.04
18.67,78.1,242.43
27.23,94.12,333.09
25.07,79.45,294.43
22.33,88.2,345.76
24.66,78.81,284.33
25.32,85.03,258.02
14.18,77.37,101.47
9.55,78.7,183.49
24.65,79.01,302.03
27.02,94.17,335.53
17.53,77.28,203.27
27.0,79.1,215.07
27.2,73.73,92.37
24.09,78.41,281.18
26.2,79.45,250.43
22.75,72.57,194.27
30.36,77.98,256.38
26.61,79.78,253.42
28.96,76.88,96.62
30.25,78.12,255.56
21.45,73.72,209.5
26.42,91.43,292.23
23.83,76.23,200.99
25.31,75.62,163.18
32.99,74.5,144.58
26.97,95.05,371.76
19.72,74.15,172.54
28.82,75.5,60.27
23.3,69.72,164.23
26.63,91.73,292.82
33.59,74.24,345.93
34.12,74.68,351.94
30.48,77.13,124.91
32.94,74.38,90.57
13.17,79.22,170.88
26.35,79.14,231.72
24.77,85.43,271.51
25.32,73.53,137.18
34.01,74.55,369.15
23.77,77.77,254.85
25.42,83.43,259.39
22.17,75.58,217.07
25.28,71.23,114.91
34.22,74.69,349.74
27.24,79.43,225.21
25.38,84.2,258.63
17.74,78.15,194.44
25.07,85.03,265.96
23.85,86.03,292.17
20.35,74.82,193.2
13.9,79.9,252.98
24.6,79.25,303.43
26.83,94.3,348.6
13.51,77.0,63.69
20.38,75.33,181.48
10.23,78.55,150.83
24.07,78.16,268.41
21.62,74.8,197.09
17.85,77.87,197.52
17.65,74.2,162.66
26.97,79.21,219.77
27.23,79.76,238.06
23.52,73.07,167.05
27.97,93.85,423.5
22.02,87.28,334.27
11.28,76.25,198.57
17.25,80.43,257.2
19.37,84.47,317.89
27.52,75.53,146.56
24.02,78.8,304.36
8.93,76.53,199.12
22.03,71.72,203.14
19.1,78.35,261.86
23.78,86.72,294.84
23.63,86.82,297.91
27.45,92.63,818.18
30.23,76.62,89.52
26.32,79.0,228.55
25.68,91.63,516.49
19.23,82.55,245.69
24.75,93.43,385.94
20.28,85.1,311.45
28.93,95.02,660.88
27.43,92.13,1001.48
21.88,87.77,346.92
17.53,78.77,190.49
22.48,69.12,194.24
15.57,80.05,281.24
25.98,79.5,260.48
18.17,76.05,166.51
20.13,73.92,177.49
14.47,76.93,113.9
24.42,82.98,286.58
24.52,73.37,150.66
27.76,79.11,198.16
22.31,69.02,197.14
12.32,79.72,226.25
12.72,79.2,177.55
12.84,79.95,234.52
30.09,73.9,-6.89
26.7,92.33,306.1
26.82,91.87,302.94
22.47,78.43,344.28
34.03,75.33,323.93
10.77,76.65,169.68
8.73,77.75,154.77
9.27,78.3,196.44
23.62,86.78,297.79
15.48,73.82,268.88
24.72,80.17,351.98
29.03,79.47,219.17
20.3,86.68,351.4
11.5,79.77,235.44
19.27,76.83,231.75
28.1,95.38,367.35
30.33,76.47,85.47
25.6,85.1,251.96
22.77,81.9,315.49
27.13,72.37,68.76
20.48,84.27,281.42
28.33,75.58,95.32
11.92,79.83,242.43
21.65,69.67,215.29
11.67,92.72,327.89
9.0,76.92,174.14
22.23,76.4,226.56
18.53,73.85,181.3
18.5,73.9,177.15
19.8,85.82,344.16
25.77,87.47,261.57
23.33,86.42,299.45
19.92,77.58,280.63
25.4,72.98,126.72
8.23,77.33,175.37
26.75,79.02,214.94
34.0,74.36,337.1
25.05,84.92,265.31
20.75,75.67,217.7
26.46,79.31,139.81
34.17,74.53,354.2
30.05,74.85,21.12
13.24,80.26,259.45
10.92,79.35,189.28
24.65,92.9,360.82
13.15,80.07,244.44
22.07,80.75,320.49
17.82,74.12,157.32
25.43,91.37,601.25
12.92,79.58,205.85
19.98,84.88,314.32
22.55,88.49,342.55
19.8,78.6,300.04
30.65,79.57,531.63
26.73,91.92,294.96
22.3,76.77,240.04
16.82,74.12,155.71
22.25,84.8,294.6
23.83,73.4,157.31
11.05,75.87,232.26
12.22,78.07,87.4
32.97,74.95,234.08
10.38,76.82,112.89
8.78,76.7,193.05
18.77,84.08,318.16
19.6,76.22,212.8
21.8,86.73,330.06
22.21,88.17,348.97
24.63,73.38,154.03
22.71,88.0,333.0
25.38,86.7,262.95
24.67,79.01,299.2
24.68,79.12,296.45
28.32,76.78,114.67
26.58,90.22,273.09
9.27,76.78,176.69
24.87,78.86,281.91
24.14,78.75,300.22
24.55,79.23,303.64
25.06,78.99,277.73
24.25,78.31,270.81
27.72,79.02,195.1
22.4,88.85,351.15
27.77,79.37,208.29
23.67,85.28,290.69
33.2,74.19,197.24
22.38,85.42,295.83
14.88,79.02,214.06
17.08,82.13,301.28
15.8,79.77,261.02
26.95,79.66,240.41
12.98,79.98,238.83
12.25,75.3,225.66
10.98,76.23,198.94
8.97,76.62,199.1
23.9,92.92,479.69
27.0,79.23,220.07
25.67,94.5,752.11
25.1,93.43,430.58
26.27,92.58,315.9
26.42,79.05,226.67
24.72,75.58,180.33
24.63,85.8,277.68
23.5,68.5,164.0
27.55,73.67,82.92
25.75,93.97,513.2
25.45,86.02,257.27
12.34,76.1,99.87
25.33,84.42,259.71
22.57,87.18,321.52
28.38,74.81,70.76
19.7,84.82,322.32
15.28,79.8,269.04
13.32,80.2,255.9
13.13,80.23,256.97
11.48,79.77,235.34
21.55,86.43,326.9
22.98,75.7,193.46
10.55,76.62,165.65
19.62,75.02,187.0
27.23,95.93,430.55
9.0,76.93,170.62
25.27,72.23,123.75
9.43,76.35,206.17
24.02,78.78,302.59
24.64,79.08,294.24
23.78,84.35,287.72
13.11,79.94,235.54
24.53,79.05,298.9
15.23,77.73,136.96
22.22,70.75,188.02
14.47,78.45,186.88
26.83,92.75,319.87
24.87,87.1,278.51
21.65,74.7,202.66
22.55,86.45,309.89
33.58,75.08,384.06
33.65,75.38,368.91
25.17,85.07,263.88
16.2,77.35,174.43
21.88,83.38,291.66
21.23,81.65,292.48
23.32,77.83,263.29
24.0,76.72,213.45
22.3,70.78,186.32
21.1,81.03,291.95
18.77,79.43,266.1
23.32,85.32,304.54
23.32,75.05,179.39
16.98,73.33,268.52
26.98,84.85,217.7
16.55,79.55,244.89
24.53,81.3,327.77
28.83,76.58,93.35
29.85,77.88,149.32
23.52,91.48,365.96
23.15,87.32,312.77
19.85,84.48,295.0
22.37,87.78,337.88
17.68,78.97,203.51
20.6,85.07,297.09
18.98,75.5,176.04
20.4,76.15,202.94
21.43,76.7,242.17
27.0,79.88,249.56
9.67,78.85,194.82
28.07,94.13,477.38
26.7,79.85,255.03
33.8,74.27,384.05
21.93,75.13,206.25
21.62,75.98,213.32
20.32,77.02,243.9
30.32,80.28,417.62
19.22,83.67,289.33
15.95,75.3,142.08
21.62,83.72,292.25
24.57,87.25,291.1
27.17,84.32,213.86
22.0,88.21,352.69
26.33,86.15,237.25
26.83,79.24,224.11
17.88,78.02,200.7
9.38,76.82,158.21
24.68,84.52,272.55
23.62,87.13,301.62
26.65,90.4,275.82
20.58,84.37,289.52
12.93,79.33,185.07
23.6,71.57,167.97
34.06,74.6,357.54
18.82,84.53,330.19
14.42,75.5,139.14
28.77,74.58,46.23
26.05,87.7,258.65
22.35,73.35,183.71
28.98,75.68,59.49
25.37,75.64,162.2
13.11,80.12,250.26
27.18,82.28,231.85
14.62,75.62,130.64
29.77,73.75,-7.01
30.42,77.94,305.23
18.79,72.93,267.33
25.32,90.43,306.51
30.47,79.68,491.51
12.97,78.28,67.42
26.34,78.95,227.36
21.78,85.13,304.78
29.72,77.27,114.58
25.05,74.47,156.87
27.78,79.45,212.42
22.77,88.77,340.83
26.42,92.73,315.97
21.62,87.02,340.76
27.03,95.28,453.49
16.4,74.0,172.55
30.73,76.06,72.06
27.61,79.58,221.84
24.0,76.72,213.34
25.02,72.53,132.11
21.72,78.83,344.77
30.71,76.01,70.16
29.95,77.19,112.84
28.23,75.29,89.63
21.73,69.49,213.31
28.35,73.96,45.18
10.97,79.82,224.58
24.09,78.02,259.38
25.23,87.07,269.8
23.85,78.75,310.84
21.75,88.05,354.26
11.65,78.17,110.25
21.47,83.97,294.81
20.85,88.25,366.96
16.85,74.6,161.13
17.7,74.02,167.65
24.57,80.83,335.48
25.98,76.37,165.98
22.08,79.55,349.03
27.88,79.9,236.19
23.43,76.32,207.03
25.67,76.68,178.38
25.57,91.88,606.24
31.1,77.17,568.77
13.93,75.63,133.89
14.07,74.53,261.47
25.33,77.65,237.93
24.42,81.87,309.45
27.62,75.13,127.2
24.82,92.8,355.23
24.92,92.98,359.95
18.85,79.97,270.97
17.67,75.9,175.74
23.65,87.7,308.09
29.92,73.88,-4.05
34.08,74.83,357.54
26.25,82.0,255.01
31.53,76.9,306.11
26.13,86.58,244.85
21.2,72.83,231.89
23.88,87.53,301.73
22.85,88.57,336.37
23.87,73.57,158.69
20.32,83.93,275.13
30.53,76.91,118.47
24.95,94.03,460.83
26.55,85.87,229.09
27.63,77.48,142.15
22.29,88.14,346.28
27.8,78.85,190.88
25.25,87.65,274.71
27.77,95.6,374.58
25.3,84.08,260.53
22.37,92.83,414.77
21.62,72.9,223.9
33.83,74.11,361.36
25.97,75.74,154.2
18.28,76.88,206.71
27.62,91.72,848.33
33.7,74.09,345.59
21.78,80.83,309.16
32.99,75.0,280.05
25.85,85.78,246.09
23.02,68.98,176.51
20.95,79.97,309.79
30.19,77.0,109.87
17.43,75.2,163.0
21.03,76.67,246.27
22.96,88.09,328.04
15.17,78.3,196.47
21.95,79.3,347.21
22.3,71.2,177.68
34.04,74.8,356.83
21.58,83.82,292.45
20.05,85.08,316.75
28.5,79.1,189.21
22.37,70.62,190.98
26.0,72.48,102.96
33.29,74.12,272.03
23.63,84.37,297.69
32.87,74.68,69.41
25.27,85.8,260.1
27.0,79.18,218.23
9.85,78.75,181.64
25.18,80.3,317.77
24.52,84.98,276.31
20.4,76.22,206.4
30.67,76.77,111.76
24.89,78.35,258.89
24.77,78.37,267.06
28.02,75.64,121.67
24.58,80.83,335.25
13.43,79.98,243.84
9.37,77.93,156.44
21.65,78.78,343.85
9.18,78.45,190.95
23.08,87.82,321.53
11.43,78.37,72.13
23.4,79.67,380.79
24.65,72.6,139.67
24.85,72.23,133.8
25.4,85.98,257.05
20.12,76.47,215.27
19.8,76.87,233.05
27.33,88.63,530.29
26.65,91.92,297.23
10.78,79.13,177.45
26.62,92.78,313.77
22.07,75.4,213.31
8.48,76.95,181.03
8.47,76.95,187.16
24.77,78.83,284.14
13.67,79.38,137.2
10.77,78.72,159.75
13.67,79.58,219.82
12.48,78.57,120.66
13.15,79.53,206.18
20.3,83.3,282.52
9.73,79.03,205.3
26.17,75.75,148.36
13.33,77.08,58.67
8.8,78.15,190.15
8.75,78.18,190.03
24.58,73.7,156.68
24.62,73.88,155.17
23.18,75.78,194.54
22.5,87.95,337.85
23.53,80.88,339.04
31.47,76.27,129.12
11.4,76.73,313.99
22.57,72.93,198.75
25.3,83.02,265.13
25.45,82.87,263.75
10.37,79.85,214.75
12.92,79.15,169.3
15.87,73.63,278.16
20.9,70.37,232.87
23.53,77.82,260.32
17.68,83.3,316.29
17.72,83.23,319.44
18.05,79.37,232.65
20.67,78.58,324.01
20.4,78.15,312.59
