Latitude,Longitude,PTrain_AC1
22.83,85.03,1.51
30.71,76.84,0.65
22.07,88.05,2.59
17.25,78.59,2.47
9.48,76.75,4.5
16.55,74.68,2.39
18.93,74.32,1.56
28.05,72.48,1.07
20.25,74.45,1.15
15.85,75.12,2.78
13.03,80.27,4.57
16.38,75.37,2.48
17.43,75.53,1.95
26.08,86.48,1.56
27.92,94.38,2.91
23.77,81.22,1.1
8.82,77.8,4.73
27.19,79.27,0.61
26.53,72.97,0.96
24.9,79.19,0.8
9.98,76.27,4.54
25.02,84.82,1.22
22.6,86.43,1.72
25.57,91.72,2.07
25.57,92.07,2.14
23.07,71.08,0.52
17.77,73.83,2.08
15.93,76.58,2.63
25.08,84.38,1.21
23.5,73.5,0.68
28.8,74.94,0.87
26.37,85.12,1.45
24.75,94.37,2.15
25.42,74.55,0.96
25.68,94.63,2.43
12.87,78.77,4.04
11.57,75.77,4.19
11.57,76.15,5.0
26.57,94.67,2.55
13.24,79.94,4.25
20.88,75.15,0.8
21.84,69.38,0.4
26.8,92.6,2.23
20.43,86.6,2.74
28.23,77.45,0.72
29.75,77.23,0.64
25.53,92.47,2.16
33.14,74.33,0.99
34.68,77.38,2.46
14.07,79.6,3.84
30.63,76.89,0.64
24.65,92.63,1.61
15.03,76.08,3.1
11.98,77.45,4.34
24.08,73.23,0.71
26.8,76.8,0.89
27.17,92.18,2.14
12.57,78.7,4.39
27.5,96.25,2.87
28.38,95.8,2.91
34.51,74.26,1.45
17.87,78.2,2.17
25.32,83.85,1.16
30.19,76.99,0.63
20.76,70.67,0.69
24.2,93.6,2.0
19.68,77.57,1.49
26.38,93.48,2.19
29.2,76.77,0.7
22.8,69.72,0.53
22.65,88.09,2.25
10.92,79.75,4.91
22.03,74.7,0.67
11.72,76.43,4.98
9.83,76.75,4.76
26.7,89.28,2.02
22.1,85.88,1.89
29.92,77.17,0.64
26.12,92.33,2.01
26.28,75.38,1.01
13.73,75.33,3.87
19.33,74.35,1.41
27.7,76.85,0.86
10.77,79.85,5.04
27.17,73.67,1.06
21.1,79.05,1.22
30.55,77.3,0.69
29.62,78.38,0.63
17.0,79.25,2.4
23.25,68.85,0.36
7.98,93.53,5.18
19.08,77.33,1.54
21.33,74.25,0.78
15.47,78.48,2.87
28.0,76.08,0.93
16.43,81.7,3.58
22.95,79.18,0.99
14.45,79.98,3.97
28.57,77.12,0.75
28.58,77.2,0.72
23.0,70.22,0.64
16.92,81.67,3.02
24.47,74.9,0.88
18.67,78.1,1.73
27.23,94.12,2.43
25.07,79.45,0.74
22.33,88.2,2.5
24.66,78.81,0.84
25.32,85.03,1.28
14.18,77.37,3.56
9.55,78.7,4.89
24.65,79.01,0.89
27.02,94.17,2.34
17.53,77.28,2.13
27.0,79.1,0.63
27.2,73.73,1.06
24.09,78.41,0.92
26.2,79.45,0.63
22.75,72.57,0.78
30.36,77.98,0.7
26.61,79.78,0.6
28.96,76.88,0.71
30.25,78.12,0.7
21.45,73.72,0.85
26.42,91.43,1.95
23.83,76.23,0.8
25.31,75.62,0.86
32.99,74.5,0.96
26.97,95.05,2.45
19.72,74.15,1.33
28.82,75.5,0.84
23.3,69.72,0.42
26.63,91.73,2.04
33.59,74.24,1.13
34.12,74.68,1.49
30.48,77.13,0.64
32.94,74.38,0.91
13.17,79.22,4.05
26.35,79.14,0.64
24.77,85.43,1.29
25.32,73.53,0.86
34.01,74.55,1.37
23.77,77.77,0.89
25.42,83.43,1.12
22.17,75.58,0.6
25.28,71.23,0.64
34.22,74.69,1.56
27.24,79.43,0.6
25.38,84.2,1.21
17.74,78.15,2.17
25.07,85.03,1.26
23.85,86.03,1.45
20.35,74.82,1.02
13.9,79.9,4.09
24.6,79.25,0.82
26.83,94.3,2.31
13.51,77.0,4.08
20.38,75.33,1.22
10.23,78.55,4.67
24.07,78.16,0.9
21.62,74.8,0.78
17.85,77.87,2.14
17.65,74.2,2.07
26.97,79.21,0.62
27.23,79.76,0.58
23.52,73.07,0.66
27.97,93.85,2.93
22.02,87.28,2.25
11.28,76.25,4.15
17.25,80.43,2.43
19.37,84.47,2.69
27.52,75.53,1.08
24.02,78.8,0.96
8.93,76.53,4.67
22.03,71.72,0.64
19.1,78.35,1.58
23.78,86.72,1.5
23.63,86.82,1.49
27.45,92.63,2.43
30.23,76.62,0.63
26.32,79.0,0.65
25.68,91.63,2.15
19.23,82.55,2.29
24.75,93.43,1.76
20.28,85.1,2.3
28.93,95.02,3.05
27.43,92.13,2.13
21.88,87.77,2.55
17.53,78.77,2.31
22.48,69.12,0.39
15.57,80.05,3.62
25.98,79.5,0.64
18.17,76.05,1.96
20.13,73.92,1.21
14.47,76.93,3.33
24.42,82.98,1.09
24.52,73.37,0.81
27.76,79.11,0.6
22.31,69.02,0.33
12.32,79.72,4.56
12.72,79.2,4.16
12.84,79.95,4.43
30.09,73.9,0.65
26.7,92.33,2.13
26.82,91.87,2.2
22.47,78.43,1.48
34.03,75.33,1.7
10.77,76.65,4.26
8.73,77.75,4.73
9.27,78.3,4.97
23.62,86.78,1.52
15.48,73.82,2.69
24.72,80.17,0.86
29.03,79.47,0.61
20.3,86.68,2.87
11.5,79.77,4.89
19.27,76.83,1.47
28.1,95.38,2.84
30.33,76.47,0.63
25.6,85.1,1.34
22.77,81.9,1.41
27.13,72.37,1.05
20.48,84.27,2.08
28.33,75.58,0.93
11.92,79.83,4.81
21.65,69.67,0.43
11.67,92.72,5.27
9.0,76.92,4.63
22.23,76.4,0.72
18.53,73.85,1.69
18.5,73.9,1.72
19.8,85.82,2.93
25.77,87.47,1.56
23.33,86.42,1.54
19.92,77.58,1.33
25.4,72.98,0.76
8.23,77.33,4.78
26.75,79.02,0.63
34.0,74.36,1.35
25.05,84.92,1.24
20.75,75.67,0.86
26.46,79.31,1.49
34.17,74.53,1.34
30.05,74.85,0.67
13.24,80.26,4.49
10.92,79.35,4.61
24.65,92.9,1.59
13.15,80.07,4.39
22.07,80.75,1.41
17.82,74.12,2.07
25.43,91.37,2.03
12.92,79.58,4.19
19.98,84.88,2.43
22.55,88.49,2.23
19.8,78.6,1.3
30.65,79.57,0.9
26.73,91.92,2.1
22.3,76.77,0.69
16.82,74.12,2.49
22.25,84.8,1.36
23.83,73.4,0.72
11.05,75.87,4.29
12.22,78.07,4.28
32.97,74.95,1.07
10.38,76.82,5.02
8.78,76.7,4.71
18.77,84.08,2.85
19.6,76.22,1.3
21.8,86.73,2.26
22.21,88.17,2.62
24.63,73.38,0.85
22.71,88.0,2.2
25.38,86.7,1.44
24.67,79.01,0.87
24.68,79.12,0.82
28.32,76.78,0.8
26.58,90.22,1.96
9.27,76.78,4.53
24.87,78.86,0.83
24.14,78.75,0.95
24.55,79.23,0.82
25.06,78.99,0.78
24.25,78.31,0.88
27.72,79.02,0.61
22.4,88.85,2.35
27.77,79.37,0.58
23.67,85.28,1.45
33.2,74.19,1.0
22.38,85.42,1.6
14.88,79.02,3.32
17.08,82.13,3.35
15.8,79.77,3.31
26.95,79.66,0.59
12.98,79.98,4.37
12.25,75.3,3.94
10.98,76.23,4.28
8.97,76.62,4.69
23.9,92.92,1.96
27.0,79.23,0.62
25.67,94.5,2.35
25.1,93.43,2.04
26.27,92.58,1.95
26.42,79.05,0.64
24.72,75.58,0.91
24.63,85.8,1.38
23.5,68.5,0.42
27.55,73.67,1.06
25.75,93.97,2.36
25.45,86.02,1.4
12.34,76.1,4.66
25.33,84.42,1.23
22.57,87.18,1.94
28.38,74.81,0.96
19.7,84.82,2.61
15.28,79.8,3.62
13.32,80.2,4.39
13.13,80.23,4.51
11.48,79.77,4.89
21.55,86.43,2.25
22.98,75.7,0.86
10.55,76.62,4.41
19.62,75.02,1.24
27.23,95.93,2.76
9.0,76.93,4.66
25.27,72.23,0.66
9.43,76.35,4.6
24.02,78.78,0.95
24.64,79.08,0.81
23.78,84.35,1.31
13.11,79.94,4.31
24.53,79.05,0.85
15.23,77.73,3.12
22.22,70.75,0.42
14.47,78.45,3.14
26.83,92.75,2.25
24.87,87.1,1.45
21.65,74.7,0.73
22.55,86.45,1.76
33.58,75.08,1.39
33.65,75.38,1.44
25.17,85.07,1.27
16.2,77.35,2.52
21.88,83.38,1.22
21.23,81.65,1.26
23.32,77.83,0.93
24.0,76.72,0.84
22.3,70.78,0.43
21.1,81.03,1.29
18.77,79.43,1.49
23.32,85.32,1.61
23.32,75.05,0.81
16.98,73.33,2.09
26.98,84.85,1.5
16.55,79.55,2.67
24.53,81.3,0.99
28.83,76.58,0.76
29.85,77.88,0.63
23.52,91.48,2.07
23.15,87.32,1.78
19.85,84.48,2.5
22.37,87.78,2.38
17.68,78.97,2.19
20.6,85.07,2.21
18.98,75.5,1.55
20.4,76.15,1.28
21.43,76.7,0.85
27.0,79.88,0.58
9.67,78.85,4.95
28.07,94.13,3.0
26.7,79.85,0.59
33.8,74.27,1.1
21.93,75.13,0.68
21.62,75.98,0.84
20.32,77.02,1.3
30.32,80.28,1.34
19.22,83.67,2.39
15.95,75.3,2.7
21.62,83.72,1.28
24.57,87.25,1.56
27.17,84.32,1.42
22.0,88.21,2.64
26.33,86.15,1.57
26.83,79.24,0.62
17.88,78.02,2.1
9.38,76.82,4.67
24.68,84.52,1.2
23.62,87.13,1.59
26.65,90.4,2.0
20.58,84.37,1.93
12.93,79.33,4.1
23.6,71.57,0.45
34.06,74.6,1.43
18.82,84.53,3.12
14.42,75.5,3.47
28.77,74.58,0.89
26.05,87.7,1.64
22.35,73.35,0.97
28.98,75.68,0.8
25.37,75.64,0.86
13.11,80.12,4.43
27.18,82.28,0.97
14.62,75.62,3.4
29.77,73.75,0.7
30.42,77.94,0.71
18.79,72.93,1.47
25.32,90.43,1.67
30.47,79.68,1.08
12.97,78.28,4.53
26.34,78.95,0.66
21.78,85.13,1.89
29.72,77.27,0.64
25.05,74.47,0.91
27.78,79.45,0.58
22.77,88.77,2.06
26.42,92.73,2.01
21.62,87.02,2.56
27.03,95.28,2.77
16.4,74.0,2.62
30.73,76.06,0.62
27.61,79.58,0.58
24.0,76.72,0.83
25.02,72.53,0.68
21.72,78.83,1.16
30.71,76.01,0.62
29.95,77.19,0.63
28.23,75.29,0.96
21.73,69.49,0.42
28.35,73.96,0.96
10.97,79.82,4.97
24.09,78.02,0.86
25.23,87.07,1.45
23.85,78.75,1.03
21.75,88.05,2.68
11.65,78.17,4.18
21.47,83.97,1.33
20.85,88.25,2.81
16.85,74.6,2.28
17.7,74.02,2.06
24.57,80.83,0.94
25.98,76.37,0.91
22.08,79.55,1.38
27.88,79.9,0.58
23.43,76.32,0.84
25.67,76.68,0.86
25.57,91.88,2.09
31.1,77.17,0.58
13.93,75.63,3.7
14.07,74.53,3.27
25.33,77.65,0.95
24.42,81.87,1.06
27.62,75.13,1.08
24.82,92.8,1.62
24.92,92.98,1.66
18.85,79.97,1.48
17.67,75.9,1.91
23.65,87.7,1.66
29.92,73.88,0.68
34.08,74.83,1.5
26.25,82.0,0.93
31.53,76.9,0.79
26.13,86.58,1.57
21.2,72.83,1.05
23.88,87.53,1.58
22.85,88.57,2.02
23.87,73.57,0.71
20.32,83.93,2.21
30.53,76.91,0.64
24.95,94.03,2.08
26.55,85.87,1.58
27.63,77.48,0.76
22.29,88.14,2.55
27.8,78.85,0.63
25.25,87.65,1.48
27.77,95.6,2.75
25.3,84.08,1.19
22.37,92.83,2.09
21.62,72.9,1.04
33.83,74.11,1.1
25.97,75.74,0.95
18.28,76.88,1.94
27.62,91.72,2.33
33.7,74.09,1.07
21.78,80.83,1.47
32.99,75.0,1.09
25.85,85.78,1.43
23.02,68.98,0.41
20.95,79.97,1.17
30.19,77.0,0.63
17.43,75.2,2.0
21.03,76.67,0.88
22.96,88.09,2.02
15.17,78.3,2.86
21.95,79.3,1.37
22.3,71.2,0.42
34.04,74.8,1.47
21.58,83.82,1.31
20.05,85.08,2.46
28.5,79.1,0.59
22.37,70.62,0.46
26.0,72.48,0.82
33.29,74.12,1.02
23.63,84.37,1.46
32.87,74.68,0.9
25.27,85.8,1.34
27.0,79.18,0.62
9.85,78.75,4.84
25.18,80.3,0.68
24.52,84.98,1.26
20.4,76.22,1.27
30.67,76.77,0.64
24.89,78.35,0.84
24.77,78.37,0.88
28.02,75.64,0.99
24.58,80.83,0.94
13.43,79.98,4.22
9.37,77.93,4.66
21.65,78.78,1.17
9.18,78.45,4.97
23.08,87.82,1.93
11.43,78.37,4.89
23.4,79.67,1.12
24.65,72.6,0.66
24.85,72.23,0.63
25.4,85.98,1.36
20.12,76.47,1.37
19.8,76.87,1.41
27.33,88.63,2.33
26.65,91.92,2.07
10.78,79.13,4.65
26.62,92.78,2.1
22.07,75.4,0.62
8.48,76.95,4.85
8.47,76.95,4.75
24.77,78.83,0.84
13.67,79.38,4.67
10.77,78.72,4.48
13.67,79.58,3.96
12.48,78.57,4.26
13.15,79.53,4.06
20.3,83.3,1.68
9.73,79.03,5.05
26.17,75.75,0.95
13.33,77.08,4.18
8.8,78.15,4.95
8.75,78.18,4.96
24.58,73.7,0.86
24.62,73.88,0.85
23.18,75.78,0.84
22.5,87.95,2.36
23.53,80.88,1.16
31.47,76.27,0.7
11.4,76.73,5.05
22.57,72.93,0.91
25.3,83.02,1.06
25.45,82.87,1.06
10.37,79.85,5.08
12.92,79.15,4.06
15.87,73.63,2.46
20.9,70.37,0.62
23.53,77.82,0.92
17.68,83.3,3.43
17.72,83.23,3.31
18.05,79.37,1.9
20.67,78.58,1.25
20.4,78.15,1.47
