Latitude,Longitude,PTrain_AC1
22.52,79.03,1.37
21.43,78.97,1.04
13.18,80.04,2.7
27.69,79.67,1.81
17.97,78.72,1.16
16.97,78.35,1.31
34.29,74.23,4.11
34.17,74.27,4.05
15.2,76.22,1.4
19.83,83.73,1.32
12.46,80.1,3.04
24.53,75.65,1.17
16.75,77.78,1.2
10.08,78.75,3.5
13.93,78.27,2.02
27.69,79.65,1.81
16.1,78.3,1.34
16.03,79.95,1.84
28.23,95.0,2.75
11.15,75.97,2.96
26.75,94.83,2.51
29.54,77.49,2.23
9.23,76.87,3.62
33.5,74.83,3.93
21.43,74.43,0.59
12.71,76.95,2.32
8.77,78.1,4.02
11.73,75.88,2.87
24.38,84.53,1.43
25.85,85.6,1.63
30.4,77.95,2.48
12.48,76.87,2.43
8.37,77.0,4.04
34.1,74.65,4.12
17.67,82.23,1.69
34.11,74.52,4.01
18.93,77.48,0.92
9.8,76.8,3.61
17.83,73.92,0.87
23.72,85.5,1.41
23.8,81.35,1.52
12.92,74.82,2.32
26.62,89.83,1.87
24.65,79.15,1.41
29.98,78.7,2.39
24.22,84.67,1.49
23.97,87.17,1.22
17.97,78.86,1.17
27.83,79.47,1.84
16.13,76.58,1.22
9.75,76.57,3.42
11.98,75.95,2.76
24.71,79.22,1.43
24.82,85.25,1.43
16.17,76.88,1.19
32.89,74.74,3.21
24.59,79.18,1.4
34.51,76.27,5.1
23.8,80.8,1.45
26.42,87.43,1.76
13.32,77.14,2.25
24.37,87.42,1.27
23.8,86.28,1.25
12.42,92.93,3.71
26.75,80.88,1.7
30.93,75.87,2.53
30.9,75.8,2.52
25.75,93.18,1.55
34.03,74.68,4.1
25.55,76.22,1.41
34.42,74.23,4.16
30.38,77.81,2.45
24.5,87.13,1.3
24.58,78.88,1.42
21.7,84.67,1.24
23.27,92.47,1.61
25.2,93.3,1.94
13.7,75.67,1.96
25.58,93.77,2.53
26.77,84.98,1.94
27.23,94.12,2.13
25.18,86.08,1.41
28.33,73.2,1.98
24.37,87.2,1.26
21.85,87.22,1.44
24.17,88.27,1.17
30.72,76.25,2.49
17.44,78.54,1.21
22.22,70.23,0.52
24.11,78.98,1.49
25.47,92.8,1.65
25.5,93.12,1.46
27.75,95.92,2.59
27.03,79.39,1.71
21.72,71.38,0.47
18.03,75.33,0.84
21.08,83.4,1.09
26.35,75.57,1.61
25.3,93.43,2.26
32.8,79.18,4.21
27.32,95.9,2.6
26.03,90.17,1.49
21.55,71.35,0.5
17.18,78.71,1.29
16.17,76.52,1.19
34.0,74.92,4.1
20.2,83.7,1.44
23.4,69.88,0.62
22.32,87.05,1.28
22.83,85.12,1.29
17.98,76.33,1.01
26.87,79.11,1.69
12.02,77.25,2.72
25.2,94.47,2.63
25.68,92.8,1.55
20.78,77.67,0.92
24.7,79.02,1.44
22.88,69.82,0.66
23.83,87.82,1.17
32.52,74.76,3.03
26.28,94.25,2.46
