Latitude,Longitude,PTrain_RH2
25.03,87.32,69.63
19.47,82.58,63.07
26.72,92.9,82.18
10.2,76.72,74.39
26.13,85.63,64.89
28.42,73.37,29.85
24.85,83.78,60.63
24.05,78.89,45.92
21.55,74.7,49.85
17.53,78.59,56.96
26.02,79.34,50.44
15.68,75.63,58.5
27.87,79.44,52.47
12.75,79.67,74.39
13.04,80.23,77.62
16.53,75.58,55.99
19.62,74.57,51.44
27.57,79.74,53.63
30.77,79.48,60.04
17.93,78.8,56.24
25.65,75.59,36.93
17.55,73.98,57.23
19.32,74.33,52.62
23.1,80.23,50.86
26.43,92.03,80.32
17.52,75.47,54.13
18.23,73.28,65.7
20.83,78.25,49.9
